기관코드,기관명,식별자,제목,발행,source_url,관련여부,매칭키워드,요약여부,갱신일
kedi-research,교육개발원 연구보고서,15453,2023년 스쿨포유 초·중등과정 운영 결과보고서(CTR2023-56),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15453,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15635,2023년 탈북청소년교육지원센터 운영 사업 15차년도 결과보고서(CTR2023-55),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15635,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15634,2023년 의무교육단계 미취학·학업중단학생 학습지원 사업 결과보고서(CTR2023-54),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15634,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15452,교육통계 조사·분석·활용을 위한 담당자 역량강화 교육(CTR2023-53),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15452,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15451,2023년도 자기주도학습전형 지원 사업 결과보고서(CTR2023-52),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15451,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15563,2023년 시·도교육청 평가 주제별 심층 분석·진단 운영 결과 보고서(CTR2023-38),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15563,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15632,2023년도 특별교부금 국가시책사업 성과평가 결과보고서(CTR2023-37),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15632,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15630,2022년 국립대학법인 인천대학교 운영성과 평가 보고서(CTR2023-03),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15630,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15629,2022년 국립대학법인 서울대학교 운영성과 평가 보고서(CTR2023-02),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15629,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15539,2023년(2022.12.31.기준) 한국 성인의 평생학습실태(CSM2023-19),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15539,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15561,2023년(2022.12.31.기준) 평생교육통계 자료집(CSM2023-18),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15561,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15560,2023년(2022.12.31.기준) 평생교육통계조사 주요지표(CSM2023-17),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15560,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15538,2023년(2022.12.31.기준) 평생학습 개인실태조사 주요지표(CSM2023-16),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15538,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15559,OECD 교육지표2023(CSM2023-15),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15559,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15628,2023 영재교육 통계연보(CSM2023-14),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15628,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15537,한국의 교육지표 2023(CSM2023-13-01),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15537,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15558,2022 고등교육기관 졸업자 취업통계연보(CSM2023-12),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15558,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15557,2023 평생교육통계 시계열 자료집(CSM2023-11),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15557,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15627,2023년 직업계고 졸업자 취업통계연보(CSM2023-10),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15627,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15536,2023년 학과(전공) 분류 자료집(CSM2023-09),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15536,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15556,2023 교육통계 분석자료집(평생교육통계편)(CSM2023-08),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15556,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15555,2023 교육통계분석자료집(고등교육통계편)(CSM2023-07),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15555,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15554,2023 교육통계 분석자료집(유초중등교육통계편)(CSM2023-06),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15554,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15553,첨단분야 공급 인력 통계 추산 방안 연구(CRR2023-41),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15553,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15626,건강장애학생 교육에서 고교학점제 적용 방향 탐색(CRR2023-40),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15626,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15625,학생 수 감소시대에 대응한 지방교육행정체제 정비 방향 탐색 (CRR2023-39),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15625,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15552,영재교육수혜자 사회 진출 성과 및 공헌 지표 개발 연구(CRR2023-38),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15552,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15481,온라인 보충과정 내실화 및 발전방안(CRR2023-37),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15481,o,온라인,X,2026-07-20
kedi-research,교육개발원 연구보고서,15550,영재교육 사각지대 현황 파악과 해소 방안 탐색 연구(Ⅰ): 고도영재를 중심으로(CRR2023-36),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15550,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15480,한국영재교육종단연구 2017(Ⅶ)(CRR2023-34),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15480,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15623,한국영재교육 종단연구 2022(Ⅱ) (CRR2023-33),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15623,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15479,학생맞춤통합지원을 위한 AI기반 의사결정 시스템 구축 탐색 연구(CRR2023-32),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15479,o,AI,X,2026-07-20
kedi-research,교육개발원 연구보고서,15477,학생맞춤통합지원을 위한 제도 개선 방안 연구(Ⅱ)(CRR2023-30),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15477,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15475,2022 개정 교육과정에 따른 방송중·고 디지털학습 콘텐츠 설계 방안 연구(CRR2023-28),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15475,o,디지털,X,2026-07-20
kedi-research,교육개발원 연구보고서,15474,방송중·고 스마트 데이터 기반 맞춤형 학습지원 방안 연구(CRR2023-27),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15474,o,데이터;스마트,X,2026-07-20
kedi-research,교육개발원 연구보고서,15522,2023학년도 2학기 전국 방송통신고등학교 현황: 2023.10.01. 기준(CRM2023-99),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15522,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15521,2023학년도 2학기 전국 방송통신중학교 현황: 2023.10.01. 기준(CRM2023-98),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15521,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15520,2023학년도 학교현장실습학기제 시범운영 성과공유회 자료집(CRM2023-97),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15520,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15621,방송중·고 학습경험인정제 운영 개선 방안 자료집(CRM2023-96),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15621,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15519,2023학년도 방송중·고 학생모집 홍보 효과 분석 자료집(CRM2023-95),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15519,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15620,2023년 탈북학생 교육 우수사례집(CRM2023-93),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15620,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15518,방과후·늘봄학교 온라인 뉴스레터 모음집(CRM2023-92),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15518,o,온라인,X,2026-07-20
kedi-research,교육개발원 연구보고서,15517,중등 위(Wee) 클래스 운영 가이드(CRM2023-91),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15517,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15548,위기 사안별 개인상담 프로그램(CRM2023-90),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15548,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15516,2023 해외교육동향 기획기사 12월호 국제 바칼로레아(IB)프로그램 도입 및 운영 현황(CRM2023-89),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15516,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15511,2023년 학교폭력 피해학생 지원 전문기관 현황 및 실태분석(CRM2023-84),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15511,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15510,제12회 위(Wee) 희망대상 우수사례집(CRM2023-83),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15510,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15547,2023년 시·도교육청 평가 담당자 워크숍 자료집(CRM2023-81),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15547,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15546,2023년 시·도교육청 평가 우수사례 자료집(CRM2023-80),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15546,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15507,2023년 온라인보충과정 문제은행시스템 활용 매뉴얼(CRM2023-78),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15507,o,온라인,X,2026-07-20
kedi-research,교육개발원 연구보고서,15613,2023년 직업계고 졸업자 취업통계 조사계획 및 조사지침(CRM2023-29),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15613,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15491,스쿨포유 시·도교육(지원)청 담당자 연수 자료집(CRM2023-26),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15491,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15611,2023년 방과후학교 우수사례(CRM2023-112),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15611,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15489,2023년 교육정책네트워크 운영사업 평가 결과 자료집(CRM2023-110),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15489,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15609,탈북학생 멘토링 매뉴얼(CRM2023-108),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15609,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15608,탈북학생 지도교사용 매뉴얼 '함께 만들어요! 하나된 세상'(CRM2023-107),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15608,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15487,방송통신중학교 개교 10주년 기념 「2023년 방송중·고 연구·사업 성과 포럼」결과 자료집(CRM2023-106),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15487,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15541,학교폭력 가해학생 및 보호자 특별교육 프로그램(보호자용)(CRM2023-105-02),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15541,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15486,학교폭력 가해학생 및 보호자 특별교육 프로그램(학생용)(CRM2023-105-01),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15486,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15485,2023 위(Wee) 뉴스레터 모음집(CRM2023-104),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15485,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15484,2023년 늘봄학교 시범운영 사례집(CRM2023-103),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15484,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15483,중·고등학교 특례입학 업무처리 시·도 공동 표준안(CRM2023-102),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15483,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15482,방송통신중학교 및 방송통신고등학교 학습경험 인정기준(CRM2023-101),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15482,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15607,2023년 제5회 교육정책네트워크 교육정책 토론회 학교 소규모화 시대 학교를 지원하는 지방교육 행정체제란?(CRM2023-100),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15607,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15544,영재학교·과학고 운영 책무성 및 자율성 강화 방안: 과학고 조기졸업제도 및 교육과정 운영 개선 방안(CIP2023-20),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15544,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15532,한-스리랑카 교육 분야 개발협력사업 현황 분석: SESIP 사업을 중심으로(CIP2023-19),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15532,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15531,학생 수 예측 모델 개선을 위한 학생 인구 이동 추이 반영 가능성 탐색(CIP2023-18),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15531,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15530,2023 교육현안보고서 14호(미국의 수업 방해 학생에 대한 학교 대응 체계 및 수업권 보호 정책)(CIP2023-17),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15530,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15529,2023 교육현안보고서 13호(디지털 시대의 교육 방향)(CIP2023-16),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15529,o,디지털,X,2026-07-20
kedi-research,교육개발원 연구보고서,15605,에듀테크를 활용한 통일교육 교수학습자료: 3권 고등학교 수업편 (CIM2023-17),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15605,o,에듀테크,X,2026-07-20
